,id,was_married,childrens,salary,sex,age,Professon,home_cost,drive_info
379,379,1,0.0,2032.5,0,17.0,Healthcare,10088261.461458758,0.0
380,380,1,0.0,36584.32,1,3.0,Executive,10198610.590078808,1.0
381,381,1,3.0,998.36,0,21.0,Homemaker,10120174.157372609,1.0
382,382,0,1.0,184946.51,0,10.0,Lawyer,10281067.94982024,1.0
383,383,1,0.0,2048.98,0,17.0,Healthcare,10074390.952871682,
384,384,0,1.0,185380.43,0,11.0,Lawyer,10349583.533029716,0.0
385,385,1,6.0,215612.57,1,14.0,Entertainment,10409294.81892217,
386,386,1,0.0,2015.38,0,17.0,Healthcare,10088296.49178433,
387,387,1,0.0,2032.42,0,17.0,Healthcare,10060982.41469683,0.0
388,388,1,3.0,999.87,0,21.0,Homemaker,10023115.47896016,1.0
389,389,1,0.0,2074.22,0,17.0,Healthcare,10058110.181221085,
390,390,1,1.0,12447.04,1,9.0,Marketing,10153921.230024232,1.0
391,391,1,3.0,1000.86,0,21.0,Homemaker,9911598.233462991,1.0
392,392,1,1.0,12607.0,1,9.0,Marketing,10115397.585693618,0.0
393,393,1,0.0,34561.81,1,3.0,Executive,10196947.568923114,0.0
394,394,1,1.0,12610.51,1,9.0,Marketing,10219556.96388139,1.0
395,395,0,2.0,202033.22,1,32.0,Doctor,10369386.72342505,0.0
396,396,1,6.0,214420.47,1,14.0,Entertainment,10443106.265448552,
397,397,0,1.0,185262.91,0,11.0,Lawyer,10119500.71773278,1.0
398,398,1,1.0,12702.62,1,9.0,Marketing,10004988.2113339,
399,399,1,6.0,214451.19,1,14.0,Entertainment,10246046.248272344,
400,400,0,2.0,200534.9,1,32.0,Doctor,10295414.553026425,
401,401,0,1.0,185140.08,0,11.0,Lawyer,10368292.605396405,
402,402,1,3.0,1000.95,0,20.0,Homemaker,10250663.638027295,0.0
403,403,0,1.0,185002.78,0,10.0,Lawyer,10289541.374572692,
404,404,1,3.0,1000.41,0,21.0,Homemaker,10124611.865952848,1.0
405,405,1,1.0,12581.58,1,9.0,Marketing,10083752.48242518,
406,406,1,3.0,1001.54,0,21.0,Homemaker,10114194.051741917,1.0
407,407,1,0.0,2066.97,0,17.0,Healthcare,10252429.809462354,
408,408,1,4.0,44532.11,1,81.0,Engineer,10103705.131787095,
409,409,1,6.0,213444.76,1,13.0,Entertainment,10328261.743604727,
410,410,0,1.0,185018.16,0,11.0,Lawyer,10199335.013467437,1.0
411,411,0,1.0,187018.38,0,10.0,Lawyer,10407406.56027857,
412,412,1,0.0,2018.84,0,17.0,Healthcare,10135558.823378645,1.0
413,413,1,6.0,216148.82,1,13.0,Entertainment,10306390.970507018,
414,414,1,1.0,12680.6,1,9.0,Marketing,10046729.159660302,1.0
415,415,1,3.0,1000.6,0,21.0,Homemaker,10123922.158056907,1.0
416,416,1,4.0,46032.24,1,82.0,Engineer,10102837.664841734,0.0
417,417,1,6.0,210883.72,1,13.0,Entertainment,10477275.79118615,
418,418,1,3.0,1000.12,0,21.0,Homemaker,10012490.86167468,0.0
419,419,1,1.0,12709.38,1,9.0,Marketing,10081035.49005292,1.0
420,420,1,0.0,2002.68,0,17.0,Healthcare,10031146.230659084,0.0
421,421,1,0.0,1975.38,0,17.0,Healthcare,10142650.543611066,0.0
422,422,1,1.0,12699.38,1,9.0,Marketing,10140841.740542147,
423,423,1,2.0,200846.04,1,32.0,Doctor,10132162.747066883,
424,424,1,4.0,45445.48,1,82.0,Engineer,10106776.821013134,
425,425,1,9.0,131429.43,1,99.0,Artist,10181293.395333515,
426,426,1,6.0,213023.84,1,14.0,Entertainment,10377748.818292676,
427,427,1,0.0,36616.27,1,3.0,Executive,10005488.857810227,
428,428,1,9.0,132429.64,1,99.0,Artist,10138431.179522956,1.0
429,429,1,0.0,2090.87,0,17.0,Healthcare,10071305.528166736,
430,430,1,1.0,12561.97,1,9.0,Marketing,10057017.497926272,1.0
431,431,1,4.0,45245.3,1,82.0,Engineer,10048905.649288576,1.0
432,432,1,9.0,132287.53,1,99.0,Artist,10167130.8637581,1.0
433,433,0,1.0,186443.77,0,10.0,Lawyer,10362374.262650495,0.0
434,434,1,9.0,131899.2,1,100.0,Artist,10341902.564870125,
435,435,1,0.0,37042.07,1,3.0,Executive,10157286.336249145,
436,436,1,2.0,201764.58,1,32.0,Doctor,10269460.993473625,
437,437,1,1.0,12616.68,1,9.0,Marketing,9942461.531904709,1.0
438,438,1,0.0,36478.38,1,3.0,Executive,10081797.591512768,
439,439,1,9.0,131818.97,1,99.0,Artist,10135573.893441817,
440,440,1,3.0,999.14,0,21.0,Homemaker,10154103.610607736,1.0
441,441,0,1.0,185966.92,0,10.0,Lawyer,10293952.08587493,
442,442,0,1.0,187450.51,0,10.0,Lawyer,10370224.086664122,1.0
443,443,1,4.0,44895.77,1,81.0,Engineer,10178674.876507187,0.0
444,444,0,1.0,184904.8,0,10.0,Lawyer,10181539.177229129,1.0
445,445,1,0.0,37917.38,1,3.0,Executive,10127422.758065645,1.0
446,446,1,1.0,12738.43,1,9.0,Marketing,10082084.568254046,
447,447,0,1.0,186097.96,0,10.0,Lawyer,10232649.516749129,0.0
448,448,0,2.0,200659.01,1,32.0,Doctor,10201932.062900305,
449,449,0,2.0,200778.54,1,31.0,Doctor,10279938.588845154,0.0
450,450,1,0.0,35460.84,1,3.0,Executive,10144032.659194935,
451,451,1,0.0,35252.38,1,3.0,Executive,10097895.411197877,1.0
452,452,1,4.0,44786.01,1,82.0,Engineer,10026818.172019845,
453,453,1,3.0,1000.66,0,21.0,Homemaker,10216273.214218045,1.0
454,454,1,9.0,132049.86,1,99.0,Artist,10054456.274088215,
455,455,1,2.0,202341.06,1,32.0,Doctor,10307245.869650897,0.0
456,456,1,9.0,131529.43,1,100.0,Artist,10228468.121031938,1.0
457,457,1,1.0,12799.41,1,9.0,Marketing,9991000.945333287,1.0
458,458,1,6.0,213262.87,1,13.0,Entertainment,10314992.646731624,
459,459,1,4.0,45249.37,1,81.0,Engineer,10140912.5864804,
460,460,1,3.0,999.6,0,20.0,Homemaker,10081082.234325936,
461,461,1,9.0,132572.72,1,100.0,Artist,10267252.66853364,1.0
462,462,1,0.0,1989.87,0,17.0,Healthcare,10071561.289407177,1.0
463,463,1,0.0,2079.08,0,17.0,Healthcare,10067062.74120576,1.0
464,464,1,0.0,35565.43,1,3.0,Executive,10128729.31565615,1.0
465,465,1,6.0,212517.84,1,13.0,Entertainment,10312918.069730423,
466,466,1,2.0,202940.33,1,32.0,Doctor,10263066.136486208,
467,467,1,0.0,34676.02,1,3.0,Executive,10170023.14159082,1.0
468,468,0,2.0,201517.3,1,32.0,Doctor,10311668.00492684,1.0
469,469,1,0.0,2087.25,0,17.0,Healthcare,10076688.582894225,1.0
470,470,0,1.0,186495.36,0,10.0,Lawyer,10194970.335738106,
471,471,0,1.0,186976.92,0,11.0,Lawyer,10287961.031964818,
472,472,0,2.0,203624.48,1,32.0,Doctor,10171649.748664156,
473,473,1,0.0,35992.63,1,3.0,Executive,10174452.070601985,
474,474,1,3.0,999.86,0,20.0,Homemaker,10096398.958518378,1.0
475,475,1,0.0,2019.09,0,17.0,Healthcare,10089639.571056694,
476,476,1,6.0,212963.15,1,13.0,Entertainment,10374755.071442408,1.0
477,477,1,2.0,202187.3,1,32.0,Doctor,10307670.942459654,
478,478,1,6.0,214754.97,1,14.0,Entertainment,10279539.025121951,1.0
479,479,1,0.0,2078.02,0,17.0,Healthcare,10263349.753353814,
480,480,1,9.0,131799.23,1,99.0,Artist,10233407.06242389,1.0
481,481,1,0.0,35918.15,1,3.0,Executive,10088550.314443655,
482,482,1,6.0,214209.98,1,14.0,Entertainment,10268151.170389064,1.0
483,483,1,3.0,1000.43,0,21.0,Homemaker,10204427.441791046,
484,484,1,0.0,37573.25,1,3.0,Executive,10227765.2203091,0.0
485,485,1,0.0,2020.5,0,17.0,Healthcare,10095014.82795728,1.0
486,486,1,9.0,132175.54,1,99.0,Artist,10207555.57468482,
487,487,1,9.0,132534.06,1,100.0,Artist,10224022.440147065,1.0
488,488,1,0.0,2051.43,0,17.0,Healthcare,10175360.18667488,1.0
489,489,1,6.0,213519.39,1,14.0,Entertainment,10355716.576063516,0.0
490,490,1,1.0,12391.63,1,9.0,Marketing,10039621.248011757,
491,491,1,0.0,1970.42,0,17.0,Healthcare,10018748.699394803,1.0
492,492,1,2.0,201653.99,1,32.0,Doctor,10217927.331209589,
493,493,0,1.0,185457.14,0,10.0,Lawyer,10061271.056803592,1.0
494,494,1,6.0,213688.74,1,13.0,Entertainment,10441968.735046703,1.0
495,495,1,0.0,37023.38,1,3.0,Executive,10070381.141505808,1.0
496,496,1,3.0,999.66,0,20.0,Homemaker,10093483.829509744,1.0
497,497,1,0.0,2042.76,0,17.0,Healthcare,10166958.752496332,0.0
498,498,0,1.0,186560.45,0,10.0,Lawyer,10255442.04786451,
499,499,1,3.0,1000.71,0,21.0,Homemaker,10274755.372969355,
500,500,1,9.0,132151.83,1,99.0,Artist,10157642.162702063,1.0
501,501,1,1.0,12851.24,1,9.0,Marketing,10186727.60500358,1.0
502,502,1,0.0,2025.26,0,17.0,Healthcare,10040257.67086949,0.0
503,503,1,0.0,2062.11,0,17.0,Healthcare,10028841.190208958,1.0
504,504,1,9.0,132441.4,1,99.0,Artist,10245369.013851006,
505,505,1,1.0,12687.79,1,9.0,Marketing,10041744.001216654,1.0
506,506,1,0.0,37237.75,1,3.0,Executive,10157889.186167492,1.0
507,507,1,3.0,1000.33,0,21.0,Homemaker,10128801.03915475,
508,508,1,3.0,1001.76,0,21.0,Homemaker,10116713.149365176,
509,509,1,0.0,2016.99,0,17.0,Healthcare,10072806.063841851,1.0
510,510,1,4.0,45191.77,1,82.0,Engineer,10129915.066168748,
511,511,1,1.0,12721.37,1,9.0,Marketing,10033371.402738327,1.0
512,512,1,6.0,213888.69,1,13.0,Entertainment,10254382.869383642,
513,513,1,0.0,2028.86,0,17.0,Healthcare,10053622.965256222,
514,514,0,1.0,185916.94,0,11.0,Lawyer,10309258.353569604,
515,515,1,3.0,999.1,0,20.0,Homemaker,10077439.497356988,1.0
516,516,0,1.0,185684.34,0,10.0,Lawyer,10213184.824161004,1.0
517,517,1,0.0,2028.37,0,17.0,Healthcare,10001706.024343489,1.0
518,518,1,9.0,131891.79,1,99.0,Artist,10182293.762092272,1.0
519,519,1,4.0,45441.09,1,82.0,Engineer,10163883.41396526,
520,520,1,4.0,45382.69,1,82.0,Engineer,10123889.205031311,1.0
521,521,1,4.0,45137.96,1,82.0,Engineer,10107141.693726609,1.0
522,522,1,1.0,12681.59,1,9.0,Marketing,10088856.287903767,
523,523,1,0.0,1959.02,0,17.0,Healthcare,10170462.172492895,0.0
524,524,1,9.0,131581.0,1,100.0,Artist,10305410.18838954,
525,525,1,4.0,45026.8,1,82.0,Engineer,10266711.835400736,0.0
526,526,1,6.0,215349.35,1,13.0,Entertainment,10190705.787692526,1.0
527,527,1,2.0,202214.57,1,32.0,Doctor,10295279.066979762,1.0
528,528,1,3.0,1000.77,0,21.0,Homemaker,10148783.10498576,0.0
529,529,1,3.0,999.52,0,21.0,Homemaker,10174981.235878771,
530,530,1,6.0,213304.81,1,13.0,Entertainment,10281377.263508828,1.0
531,531,1,1.0,12707.82,1,9.0,Marketing,10091196.99192424,0.0
532,532,0,1.0,186371.09,0,10.0,Lawyer,10375370.240339138,1.0
533,533,1,3.0,999.1,0,21.0,Homemaker,10050411.397408146,
534,534,1,0.0,35866.29,1,3.0,Executive,10171769.113804037,1.0
535,535,1,4.0,46131.37,1,82.0,Engineer,10081637.178326773,1.0
536,536,1,0.0,1972.29,0,17.0,Healthcare,10080425.483896904,
537,537,1,9.0,131513.25,1,99.0,Artist,10294325.881225197,0.0
538,538,1,0.0,36135.82,1,3.0,Executive,10030087.39414821,
539,539,1,3.0,998.57,0,20.0,Homemaker,10183772.316108892,1.0
540,540,1,0.0,36497.35,1,3.0,Executive,10125878.103444943,
541,541,1,3.0,999.99,0,21.0,Homemaker,10217476.138742322,1.0
542,542,0,2.0,202931.44,1,32.0,Doctor,10301302.64864706,
543,543,1,1.0,12820.92,1,9.0,Marketing,10124315.94792422,0.0
544,544,1,6.0,213183.79,1,13.0,Entertainment,10309887.439523604,1.0
545,545,1,3.0,1001.13,0,21.0,Homemaker,9938189.06150503,
546,546,0,2.0,202161.83,1,32.0,Doctor,10157038.000555309,
547,547,0,1.0,185949.89,0,10.0,Lawyer,10255613.68566462,
548,548,1,6.0,215392.32,1,13.0,Entertainment,10371743.358529348,
549,549,1,3.0,1001.67,0,20.0,Homemaker,9999721.425079834,
550,550,1,6.0,214845.26,1,13.0,Entertainment,10300574.993893605,1.0
551,551,1,9.0,132378.76,1,99.0,Artist,10272168.96311785,0.0
552,552,1,1.0,12492.32,1,9.0,Marketing,10323770.094938615,0.0
553,553,1,2.0,202022.55,1,32.0,Doctor,10413328.117026102,1.0
554,554,1,4.0,45034.58,1,81.0,Engineer,10085267.714373266,
555,555,0,1.0,186341.91,0,10.0,Lawyer,10128893.202661054,
556,556,1,6.0,214293.42,1,13.0,Entertainment,10360309.680349674,1.0
557,557,0,1.0,187366.15,0,11.0,Lawyer,10327255.504808104,
558,558,0,1.0,187001.43,0,11.0,Lawyer,10310596.480500374,
559,559,1,3.0,1000.5,0,20.0,Homemaker,10037091.652707934,1.0
560,560,1,6.0,211894.08,1,14.0,Entertainment,10271186.660247806,
561,561,1,6.0,214728.99,1,13.0,Entertainment,10512353.086106865,1.0
562,562,1,4.0,45651.27,1,82.0,Engineer,10082406.943346696,1.0
563,563,0,1.0,187080.59,0,10.0,Lawyer,10177185.944508716,
564,564,1,6.0,215006.55,1,13.0,Entertainment,10320428.885882003,0.0
565,565,0,1.0,185027.03,0,10.0,Lawyer,10299154.910774808,
566,566,1,2.0,201420.7,1,32.0,Doctor,10326754.165820884,1.0
567,567,0,1.0,186807.74,0,11.0,Lawyer,10413852.012940548,0.0
568,568,1,1.0,12563.86,1,9.0,Marketing,10186271.51378659,
569,569,1,4.0,45938.02,1,82.0,Engineer,10006159.83744183,
570,570,1,4.0,45882.84,1,81.0,Engineer,10065499.14738201,1.0
571,571,1,0.0,1994.17,0,17.0,Healthcare,10028739.828801604,0.0
572,572,1,2.0,201215.45,1,32.0,Doctor,10363326.603920752,
573,573,1,0.0,36341.05,1,3.0,Executive,10196253.468830276,1.0
574,574,1,9.0,132364.54,1,100.0,Artist,10192487.530936591,0.0
575,575,1,4.0,45171.99,1,82.0,Engineer,10074166.714497987,
576,576,1,6.0,213380.13,1,13.0,Entertainment,10413920.63651592,1.0
577,577,1,2.0,201565.03,1,32.0,Doctor,10321811.068630071,
578,578,0,2.0,201783.73,1,32.0,Doctor,10289590.866664864,0.0
579,579,1,1.0,12843.24,1,9.0,Marketing,10067640.474772986,
580,580,0,1.0,186138.31,0,11.0,Lawyer,10204748.478631422,1.0
581,581,1,6.0,211961.56,1,13.0,Entertainment,10423178.26220381,
582,582,0,1.0,186710.24,0,10.0,Lawyer,10204396.152434174,1.0
583,583,1,9.0,131927.69,1,99.0,Artist,10227036.675803157,
584,584,1,3.0,999.76,0,21.0,Homemaker,9999123.35652783,1.0
585,585,1,4.0,45837.84,1,81.0,Engineer,10176280.650864426,
586,586,1,2.0,201401.4,1,32.0,Doctor,10398529.501217537,1.0
587,587,1,3.0,998.51,0,20.0,Homemaker,10101399.78240613,
588,588,0,1.0,184824.96,0,11.0,Lawyer,10491843.806767467,1.0
589,589,1,0.0,35670.44,1,3.0,Executive,10183279.124082085,1.0
590,590,0,1.0,185823.92,0,10.0,Lawyer,10253692.20489972,0.0
591,591,1,3.0,998.92,0,21.0,Homemaker,10027014.913159585,1.0
592,592,0,1.0,185137.26,0,10.0,Lawyer,10399493.007201822,
593,593,0,1.0,184291.04,0,10.0,Lawyer,10296382.494398424,1.0
594,594,1,9.0,132697.03,1,100.0,Artist,10183178.441207912,
595,595,0,1.0,187561.88,0,10.0,Lawyer,10246890.788458658,1.0
596,596,1,3.0,999.74,0,21.0,Homemaker,10053020.804019105,
597,597,1,3.0,1000.87,0,21.0,Homemaker,10104070.428834893,0.0
598,598,0,1.0,186208.43,0,11.0,Lawyer,10229929.311491923,1.0
599,599,1,3.0,998.65,0,21.0,Homemaker,9984817.265915252,1.0
600,600,1,0.0,2034.3,0,17.0,Healthcare,10085331.017421955,
601,601,1,9.0,132431.64,1,99.0,Artist,10093551.101046782,0.0
602,602,1,9.0,131722.86,1,99.0,Artist,10198343.513421576,
603,603,1,0.0,36213.43,1,3.0,Executive,10243280.283075016,
604,604,1,9.0,131737.55,1,99.0,Artist,10267258.421094554,
605,605,1,1.0,12678.66,1,9.0,Marketing,10126495.82247422,1.0
606,606,1,0.0,35295.33,1,3.0,Executive,10268499.38010825,
607,607,1,0.0,36766.22,1,3.0,Executive,10196432.596629634,
608,608,1,6.0,214788.74,1,13.0,Entertainment,10315442.62155237,0.0
609,609,1,4.0,44794.76,1,81.0,Engineer,10226771.1577898,
610,610,0,1.0,185362.42,0,11.0,Lawyer,10220168.155634372,1.0
611,611,1,1.0,12515.51,1,9.0,Marketing,10143796.00694332,
612,612,1,0.0,2056.89,0,17.0,Healthcare,10150526.957235487,
613,613,0,1.0,186979.78,0,10.0,Lawyer,10288246.308830423,1.0
614,614,1,0.0,35264.84,1,3.0,Executive,10244769.478475733,0.0
615,615,1,6.0,214842.83,1,13.0,Entertainment,10206587.543952428,1.0
616,616,1,0.0,2054.93,0,17.0,Healthcare,10235102.003917923,1.0
617,617,1,0.0,2021.48,0,17.0,Healthcare,9972440.789355457,1.0
618,618,1,4.0,44755.98,1,81.0,Engineer,10083383.640259512,
619,619,0,1.0,185053.85,0,11.0,Lawyer,10268822.392663358,1.0
620,620,1,6.0,215058.52,1,13.0,Entertainment,10209951.10925691,1.0
621,621,1,0.0,36106.3,1,3.0,Executive,10123442.760404158,
622,622,1,0.0,35092.01,1,3.0,Executive,10041949.44914277,1.0
623,623,1,1.0,12966.81,1,9.0,Marketing,10163061.30864058,
624,624,0,2.0,201888.53,1,32.0,Doctor,10308417.252957022,
625,625,1,1.0,12620.16,1,9.0,Marketing,10068829.803235011,
626,626,0,2.0,200315.34,1,32.0,Doctor,10272562.039645346,1.0
627,627,1,4.0,44776.88,1,82.0,Engineer,9965955.437381754,
628,628,1,0.0,37065.43,1,3.0,Executive,10081821.08758041,0.0
629,629,0,1.0,187279.88,0,11.0,Lawyer,10267303.886945631,0.0
630,630,1,3.0,1000.44,0,21.0,Homemaker,10103710.659102555,
631,631,1,1.0,12436.71,1,9.0,Marketing,10121698.523166012,0.0
632,632,1,0.0,2000.48,0,17.0,Healthcare,10150612.262630312,0.0
633,633,1,4.0,46851.95,1,82.0,Engineer,10117744.11748162,0.0
634,634,1,2.0,200955.04,1,32.0,Doctor,10344730.057692694,1.0
635,635,1,9.0,132338.65,1,99.0,Artist,10215990.229824629,
636,636,0,1.0,186669.75,0,10.0,Lawyer,10276390.957725495,0.0
637,637,1,0.0,2054.77,0,17.0,Healthcare,10185438.043147167,1.0
638,638,0,2.0,202164.29,1,32.0,Doctor,10282032.97380506,
639,639,1,0.0,2013.04,0,17.0,Healthcare,10055144.20551213,1.0
640,640,1,1.0,12858.55,1,9.0,Marketing,10071989.769150792,1.0
641,641,1,2.0,202334.02,1,32.0,Doctor,10446998.935196515,1.0
642,642,1,3.0,1000.97,0,21.0,Homemaker,9881652.01842028,1.0
643,643,1,0.0,2054.92,0,17.0,Healthcare,10030493.400340252,0.0
644,644,0,1.0,185633.77,0,11.0,Lawyer,10242972.599016411,1.0
645,645,0,2.0,202519.9,1,32.0,Doctor,10034759.227415182,1.0
646,646,1,1.0,12856.14,1,9.0,Marketing,9951325.936859902,1.0
647,647,1,4.0,44902.76,1,81.0,Engineer,10201109.200308172,
648,648,1,3.0,999.47,0,21.0,Homemaker,10082800.238175103,
649,649,1,0.0,37270.59,1,3.0,Executive,10240601.868275944,0.0
650,650,1,9.0,131675.48,1,99.0,Artist,10181487.58749139,1.0
651,651,1,4.0,45761.6,1,82.0,Engineer,10048972.765422167,1.0
652,652,1,2.0,201153.01,1,32.0,Doctor,10249358.073138746,
653,653,0,1.0,186846.13,0,10.0,Lawyer,10182451.745729497,
654,654,1,9.0,132213.01,1,99.0,Artist,10235071.40099238,1.0
655,655,1,6.0,212736.41,1,13.0,Entertainment,10351508.88081046,1.0
656,656,1,4.0,44932.61,1,81.0,Engineer,10171817.800899943,1.0
657,657,1,1.0,12640.01,1,9.0,Marketing,9972069.677815918,1.0
658,658,0,1.0,186862.8,0,10.0,Lawyer,10233456.09684757,
659,659,1,6.0,212092.68,1,14.0,Entertainment,10300852.027709965,
660,660,1,4.0,44311.26,1,82.0,Engineer,10211272.326213948,1.0
661,661,1,4.0,44826.96,1,81.0,Engineer,10124102.02100036,0.0
662,662,1,6.0,212810.98,1,13.0,Entertainment,10376715.327483738,
663,663,0,1.0,185661.66,0,10.0,Lawyer,10294434.315449268,1.0
664,664,1,6.0,214516.47,1,13.0,Entertainment,10262260.766314022,
665,665,1,9.0,132184.1,1,100.0,Artist,10107697.095120735,1.0
666,666,1,4.0,46309.94,1,82.0,Engineer,10266201.254316,0.0
667,667,1,3.0,1000.04,0,21.0,Homemaker,10110899.298959192,1.0
668,668,1,0.0,36736.53,1,3.0,Executive,10064126.91794155,
669,669,1,6.0,212631.3,1,14.0,Entertainment,10117889.111952605,
670,670,1,3.0,999.55,0,21.0,Homemaker,10063712.266211594,1.0
671,671,1,6.0,213607.11,1,13.0,Entertainment,10315752.403198164,1.0
672,672,1,1.0,12624.23,1,9.0,Marketing,9979620.50332822,
673,673,1,6.0,212742.35,1,14.0,Entertainment,10254391.748876378,1.0
674,674,1,0.0,37689.97,1,3.0,Executive,10308844.112993125,
675,675,1,4.0,45539.9,1,82.0,Engineer,10068001.960457096,1.0
676,676,1,2.0,200882.34,1,32.0,Doctor,10225161.030518498,
677,677,1,0.0,35854.38,1,3.0,Executive,10014616.379331795,1.0
678,678,1,3.0,1002.36,0,21.0,Homemaker,9945188.051582512,
679,679,0,1.0,186252.52,0,11.0,Lawyer,10384597.197773833,
680,680,1,0.0,36339.91,1,3.0,Executive,10171341.05203274,0.0
681,681,1,0.0,2005.12,0,17.0,Healthcare,10059202.500904,0.0
682,682,1,0.0,2010.86,0,17.0,Healthcare,10091806.337076591,
683,683,1,4.0,44906.53,1,82.0,Engineer,10260232.727470351,
684,684,1,2.0,201983.97,1,32.0,Doctor,10321636.452626068,
685,685,1,4.0,45734.47,1,82.0,Engineer,10074814.855973143,
686,686,1,2.0,202706.9,1,32.0,Doctor,10231828.954783415,0.0
687,687,1,1.0,12359.29,1,9.0,Marketing,10018187.325511534,1.0
688,688,1,4.0,45072.79,1,81.0,Engineer,10342731.67910585,0.0
689,689,0,1.0,186657.29,0,11.0,Lawyer,10223993.635308784,1.0
690,690,1,1.0,12319.71,1,9.0,Marketing,10174208.521816336,
691,691,1,1.0,12772.82,1,9.0,Marketing,10214753.42257634,1.0
692,692,0,1.0,187017.85,0,11.0,Lawyer,10337491.724294577,1.0
693,693,1,1.0,12815.71,1,9.0,Marketing,9983922.427357018,1.0
694,694,1,0.0,1983.56,0,17.0,Healthcare,10127584.943649866,1.0
695,695,1,0.0,36215.67,1,3.0,Executive,10290831.162508678,
696,696,1,1.0,12522.32,1,9.0,Marketing,10175529.839500602,
697,697,1,6.0,213075.36,1,14.0,Entertainment,10197277.682050966,0.0
698,698,1,3.0,999.71,0,21.0,Homemaker,10202808.78572192,1.0
699,699,1,3.0,999.52,0,21.0,Homemaker,10114726.032886682,
700,700,1,0.0,35558.7,1,3.0,Executive,10176517.99425221,
701,701,1,3.0,1000.98,0,21.0,Homemaker,10020484.077229364,
702,702,1,1.0,12788.8,1,9.0,Marketing,10094521.79707084,0.0
703,703,1,9.0,131811.09,1,99.0,Artist,10163293.71388468,
704,704,1,0.0,36701.2,1,3.0,Executive,10035869.818716044,1.0
705,705,1,9.0,132540.24,1,99.0,Artist,10323915.399998512,1.0
706,706,1,6.0,213614.52,1,14.0,Entertainment,10269665.920782566,1.0
707,707,1,0.0,36041.01,1,3.0,Executive,9995463.497353204,
708,708,1,2.0,201036.16,1,32.0,Doctor,10229302.020834517,
709,709,1,6.0,216150.6,1,13.0,Entertainment,10350264.636395434,
710,710,1,0.0,36667.47,1,3.0,Executive,10118404.986255912,
711,711,1,4.0,46465.53,1,82.0,Engineer,10152203.157063786,1.0
712,712,1,0.0,35972.47,1,3.0,Executive,10120567.306968546,1.0
713,713,1,0.0,36751.2,1,3.0,Executive,10080171.547643248,1.0
714,714,0,1.0,186405.26,0,10.0,Lawyer,10542132.611801784,
715,715,1,0.0,37265.14,1,3.0,Executive,10129237.517707478,
716,716,0,2.0,201121.93,1,32.0,Doctor,10224761.925959071,1.0
717,717,1,6.0,215665.82,1,13.0,Entertainment,10415258.004847744,
718,718,1,2.0,201676.71,1,32.0,Doctor,10421839.395937024,
719,719,1,1.0,12814.89,1,9.0,Marketing,10274647.633965502,
720,720,1,4.0,45908.19,1,82.0,Engineer,10137197.740417443,1.0
721,721,0,2.0,201815.13,1,32.0,Doctor,10331709.149058357,1.0
722,722,1,9.0,132000.52,1,99.0,Artist,10106856.991362987,1.0
723,723,1,6.0,212114.7,1,13.0,Entertainment,10245639.73354872,
724,724,1,3.0,1000.27,0,20.0,Homemaker,10259984.668862997,
725,725,1,1.0,12911.89,1,9.0,Marketing,10049725.71506249,
726,726,1,9.0,132094.68,1,100.0,Artist,10179260.018268423,1.0
727,727,1,2.0,201318.73,1,32.0,Doctor,10305386.507152565,1.0
728,728,1,6.0,212735.67,1,14.0,Entertainment,10151833.608650437,
729,729,1,4.0,45086.91,1,82.0,Engineer,10277747.44731601,
730,730,1,0.0,36404.07,1,3.0,Executive,10175245.32750666,
731,731,1,1.0,12689.95,1,9.0,Marketing,10258155.960732294,0.0
732,732,1,9.0,131699.97,1,100.0,Artist,10244736.77268456,1.0
